site;src;index;date;temp;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;1996/12/01;12.581;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;1997/01/01;12.532;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;1997/02/01;12.018;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;1997/03/01;11.903;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;1997/04/01;12.317;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;1997/05/01;12.034;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;1997/06/01;12.583;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;1997/07/01;12;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;1997/08/01;11.452;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;1997/09/01;12.7;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;1997/10/01;11.839;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;1997/11/01;12.483;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;1997/12/01;12.933;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;1998/01/01;12.742;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;1998/02/01;14.5;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;1998/03/01;13.032;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;1998/04/01;12.717;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;1998/05/01;12.167;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;1998/06/01;11.367;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;1998/07/01;10.903;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;1998/08/01;11.403;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;1998/09/01;0;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;1998/10/01;0;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;1998/11/01;0;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;1998/12/01;0;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;1999/01/01;12.516;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;1999/02/01;12.982;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;1999/03/01;12.548;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;1999/04/01;13.25;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;1999/05/01;13.097;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;1999/06/01;12.7;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;1999/07/01;12.581;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;1999/08/01;12.468;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;1999/09/01;12.417;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;1999/10/01;12.065;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;1999/11/01;11.883;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;1999/12/01;12.895;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2000/01/01;13.417;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2000/02/01;12.327;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2000/03/01;12.532;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2000/04/01;12.65;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2000/05/01;11.355;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2000/06/01;12.333;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2000/07/01;11.968;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2000/08/01;12.016;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2000/09/01;11.167;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2000/10/01;11.597;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2000/11/01;13.533;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2000/12/01;12.226;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2001/01/01;12.435;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2001/02/01;13.107;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2001/03/01;13.387;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2001/04/01;12.846;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2001/05/01;13.548;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2001/06/01;12.283;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2001/07/01;12.613;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2001/08/01;12.567;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2001/09/01;12.417;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2001/10/01;13.129;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2001/11/01;14.367;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2001/12/01;14.423;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2002/01/01;13.707;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2002/02/01;13.875;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2002/03/01;13.419;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2002/04/01;13.983;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2002/05/01;14.833;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2002/06/01;13.717;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2002/07/01;12.968;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2002/08/01;11.629;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2002/09/01;11.633;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2002/10/01;11.677;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2002/11/01;11.583;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2002/12/01;11.586;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2003/01/01;12.517;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2003/02/01;12.946;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2003/03/01;12.452;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2003/04/01;12.817;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2003/05/01;12.355;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2003/06/01;10.967;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2003/07/01;11.355;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2003/08/01;11.595;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2003/09/01;11.694;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2003/10/01;12.25;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2003/11/01;12.25;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2003/12/01;12.242;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2004/01/01;12.806;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2004/02/01;12.431;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2004/03/01;11.984;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2004/04/01;11.683;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2004/05/01;11.613;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2004/06/01;11.9;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2004/07/01;11.323;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2004/08/01;11.597;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2004/09/01;11.638;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2004/10/01;12.339;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2004/11/01;11.917;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2004/12/01;13.242;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2005/01/01;13.903;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2005/02/01;13.893;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2005/03/01;13.452;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2005/04/01;12.6;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2005/05/01;12.452;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2005/06/01;11.933;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2005/07/01;11.79;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2005/08/01;11.403;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2005/09/01;11.267;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2005/10/01;11.5;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2005/11/01;13.017;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2005/12/01;12.177;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2006/01/01;12.774;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2006/02/01;13.839;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2006/03/01;12.629;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2006/04/01;13.233;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2006/05/01;13.855;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2006/06/01;13.7;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2006/07/01;12.548;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2006/08/01;12.032;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2006/09/01;11.533;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2006/10/01;12.065;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2006/11/01;12.333;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2006/12/01;12.435;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2007/01/01;12.565;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2007/02/01;12.732;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2007/03/01;12.896;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2007/04/01;12.983;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2007/05/01;12.565;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2007/06/01;12.633;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2007/07/01;12.081;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2007/08/01;12.226;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2007/09/01;11.633;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2007/10/01;11.532;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2007/11/01;11.733;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2007/12/01;13.516;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2008/01/01;13.161;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2008/02/01;12.431;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2008/03/01;13.339;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2008/04/01;12.65;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2008/05/01;13.129;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2008/06/01;13.25;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2008/07/01;12.871;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2008/08/01;12.548;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2008/09/01;12.917;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2008/10/01;12.726;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2008/11/01;12.517;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2008/12/01;12.871;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2009/01/01;14.194;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2009/02/01;13.732;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2009/03/01;12.871;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2009/04/01;12.45;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2009/05/01;13.226;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2009/06/01;12.717;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2009/07/01;12.935;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2009/08/01;11.661;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2009/09/01;11.9;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2009/10/01;12.323;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2009/11/01;13.567;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2009/12/01;13.903;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2010/01/01;12.871;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2010/02/01;13.304;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2010/03/01;13.468;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2010/04/01;12.467;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2010/05/01;12.371;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2010/06/01;12.1;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2010/07/01;11.823;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2010/08/01;12.21;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2010/09/01;12.25;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2010/10/01;12.5;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2010/11/01;12.717;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2010/12/01;13.419;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2011/01/01;14.633;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2011/02/01;13.875;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2011/03/01;14.742;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2011/04/01;13.217;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2011/05/01;13.258;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2011/06/01;12.6;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2011/07/01;12.435;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2011/08/01;12.371;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2011/09/01;12.25;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2011/10/01;12.629;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2011/11/01;12.217;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2011/12/01;12.306;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2012/01/01;13.742;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2012/02/01;13.19;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2012/03/01;12.79;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2012/04/01;12.283;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2012/05/01;11.726;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2012/06/01;11.6;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2012/07/01;11.403;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2012/08/01;11.532;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2012/09/01;11.7;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2012/10/01;12.016;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2012/11/01;12.167;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2012/12/01;13.79;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2013/01/01;13.21;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2013/02/01;13.036;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2013/03/01;12.968;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2013/04/01;12.833;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2013/05/01;13.05;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2013/06/01;12.983;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2013/07/01;12.677;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2013/08/01;11.758;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2013/09/01;12.083;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2013/10/01;13.129;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2013/11/01;14.45;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2013/12/01;13.21;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2014/01/01;13.629;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2014/02/01;13.518;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2014/03/01;13.323;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2014/04/01;12.717;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2014/05/01;12.903;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2014/06/01;12.417;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2014/07/01;12.532;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2014/08/01;13.065;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2014/09/01;12.3;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2014/10/01;13.565;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2014/11/01;14.483;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2014/12/01;13.21;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2015/01/01;12.883;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2015/02/01;14.232;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2015/03/01;14.435;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2015/04/01;13.767;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2015/05/01;12.742;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2015/06/01;13.567;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2015/07/01;12.694;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2015/08/01;12.984;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2015/09/01;14.233;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2015/10/01;13.724;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2015/11/01;14.6;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2015/12/01;15.452;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2016/01/01;16.919;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2016/02/01;17.207;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2016/03/01;15.677;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2016/04/01;15.733;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2016/05/01;15.435;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2016/06/01;14.983;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2016/07/01;14.145;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;2016/08/01;14.733;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1973/05/01;14.037;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1973/06/01;14.033;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1973/07/01;13.726;;;;;Mean (MUIZENBERG);;
Muizenberg;SAWS;Muizenberg/ SAWS;1973/08/01;12.597;;;;Jan;19,00;;
Muizenberg;SAWS;Muizenberg/ SAWS;1973/09/01;13.933;;;;Feb ;#DIV/0!;;
Muizenberg;SAWS;Muizenberg/ SAWS;1973/10/01;16.839;;;;Mar;#DIV/0!;;
Muizenberg;SAWS;Muizenberg/ SAWS;1973/11/01;17.617;;;;Apr;15,50;;
Muizenberg;SAWS;Muizenberg/ SAWS;1973/12/01;19.196;;;;May;12,00;;
Muizenberg;SAWS;Muizenberg/ SAWS;1974/01/01;19.463;;;;Jun;0,00;;
Muizenberg;SAWS;Muizenberg/ SAWS;1974/02/01;18.732;;;;Jul;#DIV/0!;;
Muizenberg;SAWS;Muizenberg/ SAWS;1974/03/01;17.097;;;;Aug;11,00;;
Muizenberg;SAWS;Muizenberg/ SAWS;1974/04/01;15.517;;;;Sep;#DIV/0!;;
Muizenberg;SAWS;Muizenberg/ SAWS;1974/05/01;13.613;;;;Oct;9,67;;
Muizenberg;SAWS;Muizenberg/ SAWS;1974/06/01;13.35;;;;Nov;#DIV/0!;;
Muizenberg;SAWS;Muizenberg/ SAWS;1974/07/01;13.855;;;;Dec;21,00;;
Muizenberg;SAWS;Muizenberg/ SAWS;1974/08/01;13.306;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1974/09/01;14.417;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1974/10/01;16.129;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1974/11/01;17.9;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1974/12/01;19.597;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1975/01/01;20.21;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1975/02/01;17.946;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1975/03/01;16.887;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1975/04/01;16.167;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1975/05/01;15.938;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1975/06/01;14.019;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1975/07/01;13.231;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1975/08/01;13.29;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1975/09/01;15.45;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1975/10/01;15.613;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1975/11/01;17.768;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1975/12/01;18.615;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1976/01/01;18.417;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1976/02/01;18.364;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1976/03/01;17.923;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1976/04/01;16.81;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1976/05/01;15.984;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1976/06/01;12.891;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1976/07/01;12.646;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1976/08/01;13.25;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1976/09/01;15.109;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1976/10/01;16.177;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1976/11/01;16.583;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1976/12/01;18.387;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1977/01/01;19.306;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1977/02/01;20.036;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1977/03/01;16.774;;;;;;;
