site;src;index;date;temp;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2001/01/01;21.484;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2001/02/01;19.982;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2001/03/01;18.613;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2001/04/01;16.45;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2001/05/01;15.968;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2001/06/01;15.8;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2001/07/01;13.952;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2001/08/01;15.29;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2001/09/01;16.833;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2001/10/01;18.887;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2001/11/01;18.65;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2001/12/01;0;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2002/01/01;22.613;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2002/02/01;19.714;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2002/03/01;19.968;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2002/04/01;18.133;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2002/05/01;16.467;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2002/06/01;14.55;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2002/07/01;14.952;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2002/08/01;15.871;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2002/09/01;16.8;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2002/10/01;16.726;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2002/11/01;18.45;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2002/12/01;21.823;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2003/01/01;22.871;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2003/02/01;24.732;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2003/03/01;22.242;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2003/04/01;18.067;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2003/05/01;17;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2003/06/01;14.667;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2003/07/01;14.29;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2003/08/01;14.403;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2003/09/01;15.6;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2003/10/01;17.403;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2003/11/01;19.85;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2003/12/01;21.516;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2004/01/01;23.355;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2004/02/01;24.052;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2004/03/01;21.419;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2004/04/01;18.05;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2004/05/01;16.677;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2004/06/01;14.917;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2004/07/01;14.177;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2004/08/01;15.629;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2004/09/01;16.717;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2004/10/01;18.016;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2004/11/01;21.117;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2004/12/01;23.516;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2005/01/01;21.4;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2005/02/01;21.375;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2005/03/01;20.871;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2005/04/01;18.821;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2005/05/01;16.175;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2005/06/01;15.638;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2005/07/01;15.387;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2005/08/01;16.532;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2005/09/01;17.017;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2005/10/01;17.081;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2005/11/01;19.2;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2005/12/01;21.21;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2006/01/01;17.839;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2006/02/01;20.839;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2006/03/01;20.597;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2006/04/01;20.267;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2006/05/01;16.081;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2006/06/01;15.217;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2006/07/01;13.871;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2006/08/01;14.516;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2006/09/01;15.7;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2006/10/01;17.097;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2006/11/01;18;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2006/12/01;20.136;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2007/01/01;22.312;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2007/02/01;21.636;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2007/03/01;0;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2007/04/01;15.694;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2007/05/01;16.159;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2007/06/01;16.042;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2007/07/01;14.75;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2007/08/01;14.875;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2007/09/01;15.6;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2007/10/01;0;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2007/11/01;15.661;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2007/12/01;16.2;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2008/01/01;15.919;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2008/02/01;15.95;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2008/03/01;15.75;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2008/04/01;14.767;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2008/05/01;0;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2008/06/01;14.423;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2008/07/01;0;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2008/08/01;14.286;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2008/09/01;14.958;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2008/10/01;15.895;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2008/11/01;15.861;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2008/12/01;0;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2009/01/01;15.952;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2009/02/01;16.4;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2009/03/01;0;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2009/04/01;0;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2009/05/01;0;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2009/06/01;15.083;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2009/07/01;14.177;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2009/08/01;14.673;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2009/09/01;15.35;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2009/10/01;15.645;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2009/11/01;17.25;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2009/12/01;16.217;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2010/01/01;21.017;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2010/02/01;20.74;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2010/03/01;17.161;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2010/04/01;18.589;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2010/05/01;15.667;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2010/06/01;15.933;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2010/07/01;15.597;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2010/08/01;15.339;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2010/09/01;16.328;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2010/10/01;16.983;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2010/11/01;18.5;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2010/12/01;18.575;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2011/01/01;17.7;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2011/02/01;18.426;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2011/03/01;19.597;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2011/04/01;18.125;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2011/05/01;0;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2011/06/01;0;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2011/07/01;15.463;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2011/08/01;13.6;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2011/09/01;15.733;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2011/10/01;19.871;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2011/11/01;21.672;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2011/12/01;20;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2012/01/01;22.632;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2012/02/01;20.983;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2012/03/01;21.161;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2012/04/01;19.6;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2012/05/01;0;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2012/06/01;15.365;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2012/07/01;14.984;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2012/08/01;15;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2012/09/01;17.133;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2012/10/01;18.2;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2012/11/01;19.85;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2012/12/01;20.075;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2013/01/01;21.981;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2013/02/01;21.696;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2013/03/01;20.161;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2013/04/01;16.233;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2013/05/01;17.25;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2013/06/01;14.607;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2013/07/01;15.161;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2013/08/01;15.097;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2013/09/01;16.183;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2013/10/01;19.387;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2013/11/01;21.467;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2013/12/01;22.016;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2014/01/01;22.923;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2014/02/01;21.839;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2014/03/01;19.2;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2014/04/01;17.4;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2014/05/01;0;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2014/06/01;14.196;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2014/07/01;12.887;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2014/08/01;15.06;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2014/09/01;17.25;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2014/10/01;17.883;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2014/11/01;18.467;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2014/12/01;19.839;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2015/01/01;22.138;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2015/02/01;20.385;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2015/03/01;16.839;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2015/04/01;13.62;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2015/05/01;0;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2015/06/01;14.917;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2015/07/01;14.983;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2015/08/01;15.5;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2015/09/01;15.767;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2015/10/01;18.397;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2015/11/01;20.879;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2015/12/01;23.259;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2016/01/01;18.767;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2016/02/01;18.889;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2016/03/01;19.661;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2016/04/01;19.13;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2016/05/01;15;;;;;;;
Knys0;SAWS;Knys0/ SAWS;2016/06/01;16.045;;;;;;;
